t sigma_z_N_trunc_2 sigma_z_N_trunc_4 sigma_z_N_trunc_8 sigma_z_N_trunc_16
15.615615615615617 0.012715043893651162 0.007576546929119121 0.0018550843337478817 0.022604412510224547
15.665665665665667 0.013401849753926658 0.007517370962097932 0.0020355091562337508 0.02257137649373635
15.715715715715717 0.014091185952862375 0.007513527385869483 0.0019738682903926645 0.02252851311994666
15.765765765765767 0.014711765235525052 0.007427485148487 0.0018767076977076187 0.022591034772767908
15.815815815815817 0.015168797784564016 0.0073340659900503905 0.001695969250739661 0.022438906131298546
15.865865865865867 0.015415393225238449 0.00724684626269524 0.001431502880356465 0.022086577513911475
15.915915915915917 0.015575951474051481 0.007118424549717431 0.001183790670760375 0.021629314907080425
15.965965965965967 0.015659327906217293 0.006961014250164503 0.0010456360257949 0.021063685515514043
16.016016016016017 0.01570030769261804 0.006748520536784008 0.001050428422003565 0.02031565794288021
16.066066066066067 0.015732338711748214 0.0065266710863198 0.0010418925752827242 0.01955447619047043
16.116116116116117 0.015792309046451725 0.006389049068146466 0.001133924941242718 0.01869960162518228
16.166166166166168 0.015968372462816963 0.00642371199938442 0.0011507058687975572 0.017832769401313408
16.216216216216218 0.016111051848982535 0.0065694195988118455 0.0011441577933255815 0.016918876618583836
16.266266266266268 0.016112502646873934 0.006746154604304019 0.00114306935957787 0.01602165446005623
16.316316316316318 0.015979809568563316 0.006929641641800117 0.0009176141511271062 0.015114328610475729
16.366366366366368 0.015817016446583593 0.007141555698431236 0.0005643731001489626 0.014287272772210147
16.416416416416418 0.01567931448941614 0.007447779033840038 0.00012844251728038713 0.013547439211179162
16.466466466466468 0.015622933942705726 0.007761571826686179 -0.00018232210003034765 0.01276239683756339
16.516516516516518 0.015632350461273467 0.00822003364504254 -0.00038639196896692453 0.012014552643329242
16.566566566566568 0.015653380030076148 0.008634112662242807 -0.0003816381568203404 0.011263379920142829
16.616616616616618 0.01581360078949495 0.009097705644405898 -0.0002809792506412606 0.010616359165964461
16.666666666666668 0.01603472078428604 0.009515192147613621 -0.00018197359680947897 0.010101272894991766
16.716716716716718 0.016175834309876264 0.009983778720516366 -9.049330896896279e-05 0.009701355070542641
16.766766766766768 0.016383397286576302 0.01040076737579048 1.7971713420198654e-05 0.009522151251497298
16.816816816816818 0.0165558414708413 0.010860342370425715 0.0002484707711744015 0.009548278689033237
16.866866866866868 0.01663571532433991 0.011176316901768221 0.0003856060987827149 0.009884239516412312
16.916916916916918 0.01661987071565381 0.011424800676766716 0.0005466097656737411 0.010370659347779976
16.966966966966968 0.016735340429058 0.011639019251402313 0.0006738335787420802 0.010950230230719959
17.017017017017018 0.016876887872882308 0.011927967824817929 0.0007777603425492969 0.011549876165665902
17.067067067067068 0.017049506527782792 0.012145873006045397 0.0008335814986053556 0.012100249531868347
17.117117117117118 0.01712311278440224 0.012309840671868789 0.0008887294100911518 0.01258071383238859
17.167167167167168 0.01705437927437092 0.0124235186636186 0.0008274001147908215 0.01304429939356381
17.217217217217218 0.016977879332283546 0.012405877293971636 0.0006225363273720916 0.013381787758094447
17.26726726726727 0.016917540034748466 0.012300726250739361 0.00036818905074325416 0.01365201752028487
17.31731731731732 0.016844486218300283 0.0120774997321192 0.0001642778906885205 0.01386049026969805
17.36736736736737 0.016780274694665597 0.0118291259521324 4.422967915563874e-05 0.014026722128053422
17.41741741741742 0.0167606383649984 0.011608471835087958 1.3161831302530658e-05 0.014024694064435354
17.46746746746747 0.016621206709515588 0.011517537152491122 3.54690270698228e-05 0.013896386030684908
17.51751751751752 0.01642128937210957 0.011440633494971356 0.00019826523288468038 0.013611945052343305
17.56756756756757 0.016050969232160348 0.011509391186738837 0.0004566010429001402 0.013149099605676286
17.61761761761762 0.015556168384414882 0.011617395582247825 0.0007060971989050174 0.012532151711131352
17.66766766766767 0.014883306434584216 0.011707932866514949 0.001093063893380971 0.011878797675422334
17.71771771771772 0.014163167469674368 0.011759140676103225 0.0015872187172438232 0.011243994286914208
17.76776776776777 0.013391035316313854 0.011922108548243483 0.002222979305548642 0.01067500427859279
17.81781781781782 0.01251812050308072 0.011922926777366373 0.0029430952136373953 0.010197824107467402
17.86786786786787 0.011582292809641346 0.01173267814717066 0.0036823748196477516 0.009756191613941093
17.91791791791792 0.0106338316332183 0.01152901512794887 0.004283524144714942 0.009354685323714172
17.96796796796797 0.009760241136533645 0.011249029891244626 0.004981982310732305 0.009034735075808199
18.01801801801802 0.008927994475931431 0.010859569376757023 0.005634170296491798 0.00875575760090533
18.06806806806807 0.008105615645726672 0.010452717113862565 0.006127849477290967 0.008519313146399646
18.11811811811812 0.007313084762877833 0.010080549606367199 0.0066498395451001545 0.008235971929458097
18.16816816816817 0.006562842772857905 0.009764814186652189 0.0072560341816395105 0.008043852290315479
18.21821821821822 0.005796153231337945 0.009400597159524345 0.007843009857872542 0.008037757272345843
18.26826826826827 0.005093449588668567 0.009034777755864776 0.008542415105670543 0.008158930676120373
18.31831831831832 0.004344234759996455 0.008731823498050434 0.009158165373387407 0.008348431844187761
18.36836836836837 0.003543318946103943 0.008325783251892293 0.009656787511978668 0.00854199219685252
18.41841841841842 0.0027063355210967827 0.007761478354270212 0.00999322513170835 0.008773300845638607
18.46846846846847 0.001995504847148469 0.007073645232479343 0.010156964481126156 0.008922215735354518
18.51851851851852 0.0014662267073236102 0.006385415047481567 0.010154111093181057 0.009067305684185048
18.56856856856857 0.0008761593906246624 0.0056615957578033576 0.010190979888745287 0.009176141523327326
18.61861861861862 0.00032544776409326916 0.005107133295962051 0.010198217402763698 0.009231437304582398
18.66866866866867 -0.0002517189372511481 0.004558548523357931 0.010126524943153433 0.009315680914571777
18.71871871871872 -0.000816810126098359 0.004055697761108537 0.010008360203988912 0.009394842921334893
18.76876876876877 -0.0013217633028307198 0.0033495107235137823 0.00981600853261971 0.009418557882562443
18.81881881881882 -0.0018971674814372492 0.002649759766763631 0.009612977702815276 0.00936096092208176
18.86886886886887 -0.0022735961449653844 0.0019980448030758316 0.00952050290005547 0.00935167714828539
18.91891891891892 -0.0025305859453004223 0.0012866935094609224 0.009607008267295181 0.00946123500174493
18.96896896896897 -0.0026782959852964267 0.0005011336762655276 0.009688698362685022 0.009769210834796581
19.01901901901902 -0.002850542896988343 -0.00016285849078471736 0.009767284849163144 0.010117323635192224
19.06906906906907 -0.002805615239297164 -0.0007509146624730952 0.009885523615193239 0.010534809499268787
19.11911911911912 -0.002416218203759371 -0.0011787219371489697 0.009995237714059343 0.010820676437176926
19.16916916916917 -0.0019319191177127727 -0.0014880639718135495 0.0101296593101949 0.011132981299552635
19.21921921921922 -0.0014189985478174599 -0.0018113214100748027 0.010130826551624042 0.011348976255560255
19.26926926926927 -0.0009600260000348306 -0.00197494513250923 0.010107241283417685 0.011627554410459973
19.31931931931932 -0.0005122193977339428 -0.0021646385739012217 0.009961385156787822 0.011951074227691406
19.36936936936937 -5.779152869775075e-05 -0.0023057055099350177 0.009805546948112101 0.012162529051292094
19.41941941941942 0.0004212812390444554 -0.0024899720856932203 0.009727086148471368 0.012312217877146554
19.46946946946947 0.0008242079179353098 -0.0027276080924771642 0.009879710439297246 0.01223562941973007
19.51951951951952 0.001140580974255022 -0.0029253540198029312 0.010074468648439052 0.011927982812183874
19.56956956956957 0.0013827696739951527 -0.0031379389006430565 0.01014162067369948 0.011435111646799367
19.61961961961962 0.001624434519942197 -0.0033337403717829473 0.01039844840790485 0.011060782691935854
19.66966966966967 0.0018442174924642864 -0.0034139129094033593 0.01069195605911385 0.010734641625421966
19.71971971971972 0.002078233570904372 -0.0034532618707434283 0.010887840991287388 0.010450459504669806
19.76976976976977 0.002207133046590851 -0.00350286137690617 0.011080126084580123 0.01020446012185659
19.81981981981982 0.0024475254025369763 -0.003404287927571763 0.011261673961220403 0.01000627204165822
19.86986986986987 0.002731683184561539 -0.0031879050135898263 0.011450302047187494 0.009902235318656147
19.91991991991992 0.0029364016022593274 -0.0028407654743445644 0.011572819426854482 0.009832397877423776
19.96996996996997 0.003197705170179605 -0.0024851116510700402 0.011667397081749832 0.0098522055159368
20.02002002002002 0.0035238741976130533 -0.0022037537904188533 0.011714333234955993 0.009802222639163997
20.07007007007007 0.0038054028427919016 -0.001926275823183564 0.011727778613955343 0.009581982284823659
20.12012012012012 0.0038287724917368004 -0.001672957436530157 0.01167496329721077 0.009425212372805332
20.17017017017017 0.0037659040551514806 -0.001437085509987674 0.01170406738534695 0.009136152378464536
20.22022022022022 0.0038153238900104484 -0.001287750242681124 0.011788572022344929 0.008842950483925551
20.27027027027027 0.0040924477742243625 -0.0010195134097519716 0.01185658971777325 0.00852723548147905
20.32032032032032 0.004521155820007039 -0.0007326868948512654 0.011788103101939607 0.008203329894284584
20.37037037037037 0.004790021495205636 -0.0004700013637123824 0.011572162334009244 0.008022417776338324
20.42042042042042 0.00498119276553571 -0.00015845611298320782 0.011425823727888295 0.007799768036142147
20.47047047047047 0.005089358084241198 0.0002218771946973014 0.011224546004708147 0.007595816332769302
20.52052052052052 0.005174545375471305 0.0005079167406807408 0.011020453380499316 0.007422212308561595
20.57057057057057 0.0052465692172017795 0.0008209999557232188 0.010737844376969506 0.007236805805198214
20.62062062062062 0.005271581328499538 0.001019384428890131 0.010493285870099562 0.007037154183805298
20.67067067067067 0.005340387604573725 0.001190976672908819 0.010361154417354143 0.0069371853383771425
20.72072072072072 0.005459752951876949 0.0013471451891378051 0.010215793455282004 0.006899166498279247
20.77077077077077 0.005708054750102905 0.001523239073951834 0.01004118735598874 0.006822692749073411
20.82082082082082 0.006078537142058508 0.0016393686911048966 0.00976046572517605 0.0067108715778672915
20.87087087087087 0.006461328780760087 0.0017028252459337612 0.009529456403771102 0.00653181492432621
20.92092092092092 0.006850767641159085 0.001714733368717951 0.009226194024042164 0.006258297852060137
20.97097097097097 0.007329901780680621 0.001611639371500513 0.009053257523104477 0.005921829598693645
21.02102102102102 0.00780312131625212 0.0013350913282422475 0.008960261437605817 0.005529339080245986
21.07107107107107 0.008193532256696282 0.0009393199619493295 0.008967668676260442 0.005052249075377903
21.12112112112112 0.008449831483485272 0.0005012455521955834 0.00901445597334102 0.004634970998486841
21.17117117117117 0.008559465771798551 0.00011592827148269134 0.009009413377150093 0.004198487615780674
21.22122122122122 0.008568902734671252 -0.00018030620552292618 0.00906329905044592 0.003700391961959804
21.27127127127127 0.008410028939023588 -0.0004996167195199337 0.009142956902205616 0.003171590729668038
21.32132132132132 0.008066816997666903 -0.0008762409976473986 0.009194966277441522 0.002653218241095758
21.371371371371374 0.007649106249206668 -0.0012682263670129015 0.009203296183483032 0.002147963310432569
21.421421421421424 0.007254806376436558 -0.0015708531089994651 0.009278308318841116 0.0016487148876108723
21.471471471471475 0.006846355027036691 -0.0019392555448846198 0.009468660223787688 0.0013397712828256264
21.521521521521525 0.006336231184218711 -0.002340997920212354 0.009849488868532881 0.0011019977845266077
21.571571571571575 0.00587961825663985 -0.0028139598634773235 0.010291058339117413 0.0010112699267272839
21.621621621621625 0.005572725469660217 -0.003301683539396352 0.010570708610573628 0.0010111162805947866
21.671671671671675 0.005201452652802284 -0.003661701447972304 0.010835440564891042 0.0010270886392705993
21.721721721721725 0.004819985927460796 -0.003921099972313852 0.011106935557287017 0.0010704523796104565
21.771771771771775 0.004432533837139146 -0.004039174849450688 0.011333864962089511 0.0010592997004179967
21.821821821821825 0.003946099989405873 -0.004214590700446333 0.011432530177833716 0.0010936595897645656
21.871871871871875 0.0034479819692695094 -0.004336080692206478 0.011468692022266545 0.0011024277090827827
21.921921921921925 0.0029736949700690544 -0.004486458604411415 0.011367120792171817 0.0010282828653386204
21.971971971971975 0.0024064700064733878 -0.004754909628893783 0.011182353616651486 0.0010457338748987056
22.022022022022025 0.001789945427559414 -0.005121782519498355 0.010910620241600808 0.001004821376426612
22.072072072072075 0.0011134669190921251 -0.0055125684474035905 0.0104829565501077 0.0009356379345844848
22.122122122122125 0.0007207556012050105 -0.005788766240196365 0.010056087826202556 0.0007991734864211059
22.172172172172175 0.0007259565121695502 -0.006029277843916435 0.009597489285493527 0.0006734100650076966
22.222222222222225 0.0007460893321978879 -0.00621754745381263 0.00903837587096158 0.0005185089025789427
22.272272272272275 0.0008555178383578294 -0.006316190592754472 0.008509650715048155 0.00043199252773746323
22.322322322322325 0.0011081623283272556 -0.006300989654522011 0.008077658410156832 0.00027191344602536295
22.372372372372375 0.0013851791487270112 -0.006270362535102977 0.007616888011800401 -4.6927865763086804e-05
22.422422422422425 0.0019123233701781183 -0.006135834383064709 0.007375856143322562 -0.0002948240595864645
22.472472472472475 0.0023438476360469174 -0.0059347529974438686 0.007182797310784764 -0.0005262456516021899
22.522522522522525 0.0028138873014472766 -0.005842900030880832 0.006878403532203282 -0.0008038194556268884
22.572572572572575 0.0032381611705262843 -0.005644793160576547 0.00646662061835044 -0.0010711065443166617
22.622622622622625 0.0036032143843999307 -0.005334725667016164 0.0060122768424403575 -0.0014046677161292489
22.672672672672675 0.00394367028022219 -0.0049804372001145455 0.0055654970590439745 -0.0017372175995200266
22.722722722722725 0.004250890853711165 -0.0046156184184539 0.005104621961458912 -0.0021111852160073186
22.772772772772775 0.0045877510108314114 -0.004253898158299329 0.004705335289595297 -0.0025662278570426672
22.822822822822825 0.0049687795375416765 -0.003773068372783531 0.004433423622847322 -0.0028704191853885026
22.872872872872875 0.0054399557844336584 -0.0032037264252122773 0.004180300744030626 -0.003063704642197948
22.922922922922925 0.005999920886319515 -0.0028002460142606935 0.0039057084644545242 -0.0031237305150098892
22.972972972972975 0.0066300538333686244 -0.0025081410506783584 0.0037716322295143043 -0.00305116071596278
23.023023023023026 0.007385119091616496 -0.002149924221667095 0.0036458640949805173 -0.002802338379698744
23.073073073073076 0.008103900867709807 -0.0017015931645523808 0.003551745031908796 -0.002441270456100346
23.123123123123126 0.008851797515791984 -0.0013036671576260599 0.0035389496957003723 -0.0019262248035333013
23.173173173173176 0.009565859395304518 -0.00099541049601523 0.0034398250199005184 -0.0013184741547738526
23.223223223223226 0.010324584560532372 -0.0006509684798518513 0.0033388629908689764 -0.0007966715862210286
23.273273273273276 0.011032442587999135 -0.0001630311163644535 0.0032360793021854986 -0.00038044151143290853
23.323323323323326 0.011708454042351388 0.00035655052336621155 0.0030037353491106384 8.128758792828705e-07
23.373373373373376 0.012351276576716875 0.0008707463702994608 0.0027500798242620183 0.0002525734755608148
23.423423423423426 0.012884212898691115 0.0014895814364258011 0.002611272282075001 0.0005457879448369549
23.473473473473476 0.013369122425122637 0.002021854426700096 0.0025692286077812552 0.0009078710223618394
23.523523523523526 0.013881126134396899 0.0025402879718014974 0.0024251937561018517 0.0011992369917359987
23.573573573573576 0.014655819893999762 0.002925314573003894 0.0021341370334373067 0.0014173047201509598
23.623623623623626 0.015332108524535659 0.0031956329848661902 0.001818862395865522 0.001677262695367358
23.673673673673676 0.01600518905147337 0.0034041733902240865 0.0014760993139544887 0.001933727238013477
23.723723723723726 0.016729373152776762 0.0035875963151554744 0.0010883460796404243 0.0020363897429990585
23.773773773773776 0.01729362774800516 0.0036458142899786217 0.0007324926661368583 0.002036638905654828
23.823823823823826 0.017791443058395688 0.00357444139366541 0.0004316842512155247 0.002151683312833597
23.873873873873876 0.01828558721280481 0.00339587175086948 0.00033145914617316237 0.0024046749022321387
23.923923923923926 0.018754636005453827 0.0031334645935393664 0.0002931919809227942 0.0026874926862000804
23.973973973973976 0.0190409355274837 0.002778775104959493 0.00015769971800287978 0.0029982398413218006
24.024024024024026 0.01923841957080804 0.0024678269768702 -0.00014776561590304453 0.003287470372585487
24.074074074074076 0.019340037403120052 0.002321370025872624 -0.0005329662351011272 0.003553389221626408
24.124124124124126 0.019298774090090832 0.0022339111435517403 -0.0008831863230900964 0.003796806553677368
24.174174174174176 0.01921259866601886 0.0022268303184487565 -0.0011556815675274514 0.004098975197046815
24.224224224224226 0.01898060584570246 0.00224667247225906 -0.0013682961881147258 0.004372746069066078
24.274274274274276 0.018797120009372448 0.002348664431698029 -0.0014138679575362184 0.004499979256366975
24.324324324324326 0.018655996401479042 0.002553135682282826 -0.001524544693637803 0.004620992526776948
24.374374374374376 0.01857267563947161 0.002808380819536292 -0.0016756638757128585 0.004562252998760782
24.424424424424426 0.018454518671664703 0.0031826907261282514 -0.001869974315437169 0.0043441923967089055
24.474474474474476 0.018274854462594275 0.00361037917380513 -0.0020554785522993056 0.00404820037231892
24.524524524524526 0.018066792790362628 0.004043574825259093 -0.0023915746288575386 0.003771320765067513
24.574574574574577 0.017712853356063287 0.0044023918782284625 -0.0027783879135845945 0.0035825977486792296
24.624624624624627 0.01725796358335395 0.004837669919602666 -0.003118397653836376 0.0034131306449064645
24.674674674674677 0.016817222812767107 0.005398997093295557 -0.003467067178068952 0.003387369565389285
24.724724724724727 0.016430085268380946 0.005860862800007162 -0.003629616049547249 0.0034095147572191565
24.774774774774777 0.01607091028063315 0.006298157095435403 -0.0035628001432953084 0.003333812914456664
24.824824824824827 0.015771002490476065 0.006712660838205673 -0.003329944941872987 0.0032288185585448745
24.874874874874877 0.015621722793311397 0.007182130392020679 -0.003093195031319761 0.0030749502471360264
24.924924924924927 0.015603992246311049 0.007729092860038833 -0.002874628231024389 0.003089106512017485
24.974974974974977 0.015629640502794986 0.008369161679733013 -0.002656874439341025 0.003133961865086331
25.025025025025027 0.01564483736554996 0.009185445742721692 -0.0024812975455660315 0.0032397892572623294
25.075075075075077 0.01570660088958695 0.009903026394048277 -0.0023218249778621607 0.0034224947108914094
25.125125125125127 0.015688055855789397 0.010462517463738967 -0.002143116166526717 0.0036148467502482647
25.175175175175177 0.015563104340906327 0.0109178135103265 -0.0018669622677346483 0.0038879131035828565
25.225225225225227 0.015376235557935016 0.01129154404314686 -0.0016796405987991266 0.004193728104558128
25.275275275275277 0.015035829876217918 0.011581409601939091 -0.0014921263926040847 0.00450988974680792
25.325325325325327 0.014650500295763242 0.011694512843856048 -0.001332658912604722 0.004804054999295078
25.375375375375377 0.014413301491722376 0.011737709668267959 -0.0012646533059072682 0.004966819787750439
25.425425425425427 0.014348832902345097 0.011669162663375785 -0.0014074151428905477 0.0049167151618218575
25.475475475475477 0.01408967857000672 0.011582405170481562 -0.0015591835061856188 0.004685641858191839
25.525525525525527 0.013717972812925364 0.011427082631475426 -0.0015616694961240398 0.004426599484439573
25.575575575575577 0.013331444144540777 0.01131946780431029 -0.001516365953311858 0.004234330722273964
25.625625625625627 0.013009232525129389 0.011153655483064443 -0.001588796936072837 0.003988839631740782
25.675675675675677 0.012625915219927779 0.010849607290833578 -0.0016362746173926624 0.0037673170348945847
25.725725725725727 0.012221070133945317 0.010438293058011871 -0.0014549570568816715 0.0034968552848636605
25.775775775775777 0.011730523862880107 0.009893122393824248 -0.0011195861629320256 0.003206643393663674
25.825825825825827 0.011271124140724847 0.0092237431170832 -0.000864704502086007 0.0029876963133422477
25.875875875875877 0.010922669763161199 0.008550488776343132 -0.0004958223960724453 0.0027591404251832165
25.925925925925927 0.010695593290841835 0.00786936017566218 -3.252388360508718e-05 0.0027081142598840216
25.975975975975977 0.010538423476277651 0.007213790658914246 0.0005153228236212521 0.002813060862682352
26.026026026026027 0.010647280553273816 0.006558865656758198 0.0010529170656290645 0.002876889329441952
26.076076076076077 0.0107864194437855 0.005891944740735344 0.0016030668355248604 0.0029808130690864537
26.126126126126128 0.010828662145867323 0.005208738930628545 0.002153468713356078 0.0029675597503873853
26.176176176176178 0.01086800956059464 0.0045614096551257945 0.002622415993137987 0.003004306181936078
26.226226226226228 0.011071842566869912 0.004115776328744698 0.0030678260738299513 0.0030423326067600966
26.276276276276278 0.011359171117331018 0.003886331722916233 0.003554974790861211 0.00294549040039088
26.326326326326328 0.011610656404972101 0.003807957290178823 0.004049665128993357 0.0027834228826933904
26.376376376376378 0.011938581380641178 0.0038251664205180007 0.004358049920438654 0.0026036681169009143
26.426426426426428 0.012215252770987008 0.0038056035243680766 0.0045023153971599 0.002535297533973986
26.476476476476478 0.012488301365275711 0.0038580030243268977 0.004487447750718575 0.0024378334629243086
26.526526526526528 0.01261187468350965 0.003926334147391397 0.004315078314070008 0.002280347015315769
26.576576576576578 0.012628018946697721 0.003886167478081916 0.004115637504330152 0.0021715982855334817
26.626626626626628 0.012627079330104731 0.0037695427145737147 0.00375861542534494 0.002273460570925643
26.676676676676678 0.012647809061973438 0.0036910629252482037 0.0033661273647080706 0.0024140153591633465
26.726726726726728 0.012633876584053237 0.003557477023999627 0.0029462137288026858 0.002591449522560376
26.776776776776778 0.012591740503563946 0.003430624382664246 0.0025644103500942193 0.0027219863835200634
26.826826826826828 0.012484181464069417 0.0034501386811871997 0.0020718783683535717 0.002832646268728968
26.876876876876878 0.012295117560422415 0.0035034491889099554 0.0015441963978623803 0.002857499698814382
26.926926926926928 0.011983669154435881 0.0034873527673878217 0.0011605829646013476 0.0027888020512148413
26.976976976976978 0.011490235770513425 0.0034465563908525837 0.0008778512636213406 0.0026063290487252262
27.027027027027028 0.011004305784410967 0.0032793619235048864 0.0006138350976209879 0.0022769436143509096
27.077077077077078 0.010584357167435115 0.003000016120393189 0.00040287666341428833 0.0019362578528584764
27.127127127127128 0.010211960272397961 0.0026503578030231414 0.00017682500995886983 0.001606365966572625
27.177177177177178 0.009835289116731226 0.0022213147311523603 4.0034423660277694e-05 0.001295614385767601
27.227227227227228 0.009591029036150642 0.0017752525663063332 1.6179795175359856e-05 0.0009276714083402382
27.27727727727728 0.009283465949642107 0.0012829106457196743 9.42336344635919e-06 0.0005731027358760393
27.32732732732733 0.009018367535645302 0.0009465749464130056 4.4161981215650316e-05 0.0001605403212792247
27.37737737737738 0.008682247437842261 0.0006376146734981543 4.4747882066013746e-05 -0.00027111857363723715
27.42742742742743 0.008244872137946422 0.00042088963166399154 4.3342111365397785e-05 -0.0005417959855058981
27.47747747747748 0.007898997957946869 0.00033151410148010853 -6.438682617940117e-05 -0.0007809404957621787
27.52752752752753 0.0075044174470939185 0.00033094202843115037 -0.00018836621921528262 -0.0009168084674806493
27.57757757757758 0.007108182407184948 0.0002534585311826557 -0.0001965205618260967 -0.0008234371522565474
27.62762762762763 0.006742114747559997 0.00014176147219967206 -0.0001588423677758101 -0.0006870108528823899
27.67767767767768 0.006156346804847024 2.6994863724994646e-05 -0.00025836857860202114 -0.0006117612178566283
27.72772772772773 0.005462090207000669 -4.6560000240666355e-05 -0.0003854263353518299 -0.0005416705837933527
27.77777777777778 0.004775240106230419 -0.00012438450197578918 -0.0004800852842276711 -0.00044410847534083616
27.82782782782783 0.0040842403504516255 -0.0002104731555101491 -0.0004837306662349064 -0.00022391280642938724
27.87787787787788 0.0034289123839448864 -0.0002479576250764399 -0.0005444547717994745 3.280803384131232e-05
27.92792792792793 0.0027172216801259596 -0.00017333890543329175 -0.00063451248844557 0.0003129293717566192
27.97797797797798 0.002047506753848876 -0.00012849352619642005 -0.0006952992045750719 0.0006040826756760595
28.02802802802803 0.0013384236641618486 -0.00018270770409406793 -0.0007594182749917359 0.0009261482966401843
28.07807807807808 0.0005980948160307549 -0.00017293340949425158 -0.000720473986159626 0.0013755059407178933
28.12812812812813 -0.00011996663065251312 -0.0002103953394390814 -0.0006282245190868586 0.0017927266855776005
28.17817817817818 -0.0006706672804038078 -0.0003810601199321958 -0.0006778770041928105 0.002172095434655038
28.22822822822823 -0.0011005827821361151 -0.0005317302335759777 -0.0006986966718503219 0.0024809224821639815
28.27827827827828 -0.0015606094570720565 -0.00046566278902338107 -0.0007976418913292861 0.0026770719145206004
28.32832832832833 -0.001999180979627441 -0.0004070415570952875 -0.0008015120980986602 0.0028292781720250944
28.37837837837838 -0.0023594254719985137 -0.00045590872718826673 -0.0007358144890638386 0.002962713694028902
28.42842842842843 -0.0027027795126446912 -0.0005967004285568937 -0.0007979957071885388 0.0031375156470207877
28.47847847847848 -0.0030052401899347686 -0.000805753621279406 -0.000997970421126889 0.0033870824148289074
28.52852852852853 -0.003169186390588888 -0.0011775953381165036 -0.0011302203391204883 0.003722021643668444
28.57857857857858 -0.003139117108950191 -0.0016082411073014584 -0.001418663100395053 0.0041550740277786465
28.62862862862863 -0.003007453417860049 -0.001961545617130224 -0.0017666137475579099 0.004536048863726655
28.67867867867868 -0.0029142969192815066 -0.002374675418552622 -0.0020455054246173924 0.0049260701291466875
28.72872872872873 -0.002952171409601717 -0.002773284416110111 -0.002208539613410511 0.005403796118402977
28.77877877877878 -0.00306825639024435 -0.0031038771087621027 -0.0022314873959361206 0.005725044403829578
28.82882882882883 -0.003195546110396907 -0.0033778814078808837 -0.0020932441823266787 0.005928719448208127
28.87887887887888 -0.0034681911469443025 -0.003577333504924164 -0.0019469933510043813 0.005978344990011685
28.92892892892893 -0.0037737653702011008 -0.0036492427338597785 -0.0017024141466753919 0.006078621625569314
28.97897897897898 -0.004029971133433601 -0.0035518188803581843 -0.0012304691577218491 0.006241541079467766
29.02902902902903 -0.004256749903958084 -0.003301727459876072 -0.0006925570057126656 0.0063581259217417585
29.07907907907908 -0.004376079264747499 -0.003203050338926168 -7.720292441191213e-05 0.006410550478923022
29.12912912912913 -0.004217357357904725 -0.0032294965307968922 0.0003438244927101607 0.006384383524672763
29.17917917917918 -0.0038658728353974077 -0.0032407832741569074 0.0006576077600031503 0.0063400954875816855
29.22922922922923 -0.0033852608615038684 -0.003209959220694686 0.0007378743065629078 0.006266176250409778
29.27927927927928 -0.0028443432975154424 -0.003168686840064958 0.0006896822794918215 0.006099425304587306
29.32932932932933 -0.0023244434319394684 -0.0031680863477839337 0.0004559238991155546 0.005890814712442027
29.37937937937938 -0.0018388924465783348 -0.003172114954187512 0.00014317994132127652 0.005713891623367515
29.42942942942943 -0.0014690678086829864 -0.003047486878380291 -0.00011285567849473246 0.0055622598609403355
29.47947947947948 -0.0011875373435419106 -0.0028895338285788758 -0.00012759357092599258 0.005687256636543645
29.52952952952953 -0.0009389068367862678 -0.002864080444038048 -0.00017342484418073667 0.00604121867778589
29.57957957957958 -0.0006589610667583969 -0.003012489853923929 -0.00033984174085610093 0.006487081502780703
29.62962962962963 -0.00046783648803996696 -0.003118810239715911 -0.0006465424656282323 0.0070078541210776635
29.67967967967968 -0.00015747175889402811 -0.0032634693669366783 -0.0009531597304140774 0.007612543164555203
29.72972972972973 0.0002776310627001784 -0.00344659999027049 -0.0012124462598245766 0.008152056528576741
29.77977977977978 0.0006764136056290625 -0.0035768974051429638 -0.0015204247279426053 0.00871323690784808
29.82982982982983 0.0010567576142810125 -0.0037734463106641122 -0.001916912208062815 0.009336058568167615
29.87987987987988 0.0012266193623581458 -0.003812101935543623 -0.0023489490353038028 0.010232703208493728
29.929929929929934 0.001271418978092588 -0.0037504061973091924 -0.0027113384673905197 0.011301170450450706
29.979979979979984 0.0013471378525647323 -0.003724216296778151 -0.0031285865873912347 0.012332061335693475
30.030030030030034 0.0013972627176052882 -0.0036530456810732873 -0.0035072305871263437 0.01329159877062406
30.080080080080084 0.0013994452277292767 -0.0038064758883318583 -0.0037990099410721923 0.01426038635004522
30.130130130130134 0.001371703275725686 -0.00417359323582327 -0.004105258379441379 0.01522894811032876
30.180180180180184 0.0011918193178516643 -0.004641065749562369 -0.004393594176320903 0.01615929585535569
30.230230230230234 0.0010850827863279726 -0.005285549466534565 -0.0046795906953200584 0.01702377989737484
30.280280280280284 0.0009489937984109211 -0.006083664512480309 -0.004921013409362414 0.017739868720041473
30.330330330330334 0.0007606586341809638 -0.006920547967228562 -0.005255776909601711 0.018425383467942494
30.380380380380384 0.0005412046262683866 -0.007723257765483078 -0.005393719077394607 0.01898051880219494
30.430430430430434 0.0003874639089266385 -0.008499787949400728 -0.005512378191285413 0.019320032888374018
30.480480480480484 0.00020006582818760598 -0.009253354400511726 -0.005584927176606396 0.019511477684604914
