t sigma_zs_1em3 max_bond_dim_1em3 sigma_zs_1em4 max_bond_dim_1em4 sigma_zs_1em5 max_bond_dim_1em5 
7.62508338892595 -0.5649833609678812 3.0969 -0.5652553203477193 4.0009 -0.5706405598986308 5.9998 
7.645096731154102 -0.5720933555374703 3.097 -0.5722704181765581 4.0009 -0.5777688068926747 5.9998 
7.665110073382254 -0.5785857999223654 3.0972 -0.5792898192364315 4.0009 -0.5843979600161198 5.9998 
7.685123415610407 -0.5847949810646951 3.0975 -0.5858321363478992 4.0009 -0.590586340593471 5.9998 
7.7051367578385594 -0.5907883327051429 3.0978 -0.5921642773243768 4.0009 -0.596675471358425 5.9998 
7.7251501000667115 -0.5961021273343843 3.0975 -0.5979335326383108 4.0009 -0.6018930881206727 5.9998 
7.745163442294864 -0.6013009016143059 3.0975 -0.6028953656157517 4.001 -0.6065505028454099 5.9998 
7.765176784523016 -0.6057176604902741 3.0977 -0.6075504617533224 4.001 -0.6108049202740249 5.9998 
7.785190126751168 -0.609608870895683 3.0976 -0.6118655033112654 4.001 -0.6149481244633491 5.9998 
7.80520346897932 -0.6130073573111051 3.0981 -0.6157526056633164 4.001 -0.6188493979379279 5.9998 
7.825216811207472 -0.6159264803201396 3.0981 -0.6190040828085471 4.001 -0.6220551882142797 5.9998 
7.845230153435624 -0.6184305200602742 3.0987 -0.621695271027807 4.001 -0.6247374430780643 5.9998 
7.865243495663776 -0.6203739228121024 3.0985 -0.624033083636781 4.001 -0.626708512838696 5.9998 
7.885256837891928 -0.6220385797579576 3.0983 -0.6257928626491652 4.001 -0.6282604384296937 5.9998 
7.90527018012008 -0.6234577368561476 3.0983 -0.6268641083661242 4.001 -0.629303579068006 5.9998 
7.9252835223482325 -0.6243719760944739 3.0988 -0.6275378439236814 4.001 -0.6302528782553545 5.9998 
7.945296864576385 -0.624431825074371 3.0987 -0.6281002736010933 4.001 -0.6309515459163194 5.9998 
7.965310206804537 -0.6245835952411353 3.0988 -0.6280711894742905 4.0009 -0.6314623355223739 5.9998 
7.985323549032689 -0.6245202228658387 3.0987 -0.6277933412973469 4.0009 -0.631216543318919 5.9998 
8.005336891260841 -0.623899962679447 3.0987 -0.6270709813297278 4.0009 -0.6308201544939022 5.9997 
8.025350233488993 -0.6230279906332956 3.0988 -0.626100221278657 4.0009 -0.6294450927626525 5.9997 
8.045363575717145 -0.6220135900712686 3.0988 -0.6249043411175439 4.0009 -0.628126387595511 5.9998 
8.065376917945297 -0.6205072747846648 3.0989 -0.6226924620969747 4.0009 -0.6266309412212618 5.9998 
8.08539026017345 -0.6184878006758207 3.0988 -0.6206269155477497 4.0009 -0.6245058354011217 5.9998 
8.105403602401601 -0.6163064833725111 3.0991 -0.6177547312480307 4.0009 -0.622187851647694 5.9998 
8.125416944629754 -0.6137247505750011 3.099 -0.6146095876223863 4.0009 -0.6191806326759961 5.9998 
8.145430286857906 -0.6105665788465406 3.0991 -0.6112796871195728 4.0009 -0.6156772794141814 5.9999 
8.165443629086058 -0.6070394228977156 3.0988 -0.6079146156723121 4.0009 -0.6119801673311512 5.9999 
8.18545697131421 -0.6031878812211474 3.0988 -0.6040188361209099 4.0009 -0.6076708897884582 5.9999 
8.205470313542362 -0.5986132451724608 3.0992 -0.5997818349163604 4.0009 -0.6031084628949042 5.9999 
8.225483655770514 -0.5939041883677177 3.0992 -0.5954661372523772 4.0009 -0.5981364550194984 5.9999 
8.245496997998666 -0.5890162520626816 3.0991 -0.5906667040594444 4.0009 -0.5931085228025342 5.9999 
8.265510340226818 -0.5843648587440792 3.0988 -0.5855831858566612 4.0009 -0.5881458148917295 5.9999 
8.28552368245497 -0.5795295416748748 3.0983 -0.5803413504714204 4.0009 -0.5829692901591844 5.9999 
8.305537024683122 -0.5748999323447445 3.0982 -0.5749082049536284 4.0008 -0.5771590809836009 5.9999 
8.325550366911274 -0.5700134943037151 3.0983 -0.5693545382809143 4.0009 -0.5710435060175034 5.9999 
8.345563709139427 -0.5650557413699068 3.0982 -0.5638140013402052 4.0009 -0.5648465740725263 5.9999 
8.365577051367579 -0.5598484437568825 3.0977 -0.5581791853337211 4.001 -0.558392841341752 5.9999 
8.38559039359573 -0.5540257480203375 3.0976 -0.5522469790044128 4.001 -0.5520583581552028 5.9999 
8.405603735823883 -0.5477778289788056 3.0975 -0.5458949126147878 4.0009 -0.5455633256693484 5.9999 
8.425617078052035 -0.5417725137606333 3.0974 -0.5390580972474605 4.0009 -0.5392506743521963 5.9999 
8.445630420280187 -0.535835894446817 3.097 -0.532286582887368 4.0009 -0.5325300888789966 5.9999 
8.46564376250834 -0.529991676679069 3.0967 -0.5261436470670198 4.001 -0.5257974193133467 5.9999 
8.485657104736491 -0.5241922955340781 3.0963 -0.5197014281939238 4.0011 -0.5190007151099754 5.9999 
8.505670446964643 -0.5180458640232336 3.0958 -0.5133507007101289 4.001 -0.5122570563187415 6.0 
8.525683789192795 -0.5116005344676773 3.0958 -0.5068331105922799 4.001 -0.5053945786246793 6.0 
8.545697131420948 -0.5050624419303397 3.0957 -0.5006683779238169 4.0009 -0.4986144538379858 6.0 
8.5657104736491 -0.499202751293647 3.0951 -0.49426821615714717 4.0009 -0.49159674991208724 6.0 
8.585723815877252 -0.49312856281830625 3.095 -0.4884231408962768 4.0009 -0.4851907386947113 6.0 
8.605737158105404 -0.48734296049283393 3.0944 -0.4828658879946215 4.0009 -0.47953096685205054 6.0 
8.625750500333556 -0.4821359671544423 3.0943 -0.47737405661019056 4.001 -0.4734250645388753 6.0 
8.645763842561708 -0.47701872231234654 3.0938 -0.47160983400973483 4.001 -0.4673346117688663 6.0 
8.66577718478986 -0.47176091951848675 3.0932 -0.46604737266955854 4.001 -0.4618913576246752 6.0 
8.685790527018012 -0.46664835770471347 3.093 -0.46072454560091763 4.0011 -0.4560483682682628 6.0 
8.705803869246164 -0.46205928806302615 3.0925 -0.455686294173615 4.0011 -0.4506790965245415 6.0 
8.725817211474316 -0.45839066671388257 3.0916 -0.4512049156051771 4.0012 -0.44565662555692853 6.0 
8.745830553702469 -0.45401494397643527 3.0916 -0.447028306164905 4.0012 -0.4405145146739457 6.0 
8.76584389593062 -0.4501434868123998 3.0913 -0.44258412540578956 4.0013 -0.4359042950123181 6.0 
8.785857238158773 -0.44639339518904764 3.0906 -0.4384851372400697 4.0014 -0.4315061448733336 6.0 
8.805870580386925 -0.4432228002983884 3.0904 -0.4345168482007239 4.0014 -0.4275040744172345 6.0 
8.825883922615077 -0.4405642051779194 3.0899 -0.4309054703327887 4.0014 -0.4244262441577013 6.0 
8.845897264843229 -0.4379322054181021 3.0897 -0.4277522525376619 4.0014 -0.42146720884582867 6.0 
8.865910607071381 -0.43562223868523325 3.0893 -0.4250118564947253 4.0014 -0.41860833211933585 6.0 
8.885923949299533 -0.43334298078028094 3.0891 -0.42244517467576786 4.0014 -0.4160162641469159 6.0 
8.905937291527685 -0.4318053785701422 3.0887 -0.4199652236730608 4.0014 -0.41406747271508787 6.0 
8.925950633755837 -0.4302267678622714 3.0883 -0.41800177550657774 4.0014 -0.4121051541199539 6.0 
8.94596397598399 -0.42829662615089037 3.0879 -0.4162816544160585 4.0014 -0.41075559708689824 6.0 
8.965977318212142 -0.4266263034073322 3.0874 -0.41500106796759356 4.0015 -0.4096961630077297 6.0 
8.985990660440294 -0.42558405364945745 3.0873 -0.41381895166192817 4.0015 -0.40928485848199486 5.9999 
9.006004002668446 -0.4249370786109972 3.0867 -0.41349531858079425 4.0015 -0.40944235127533746 5.9999 
9.026017344896598 -0.42471108450179673 3.0864 -0.4133845667695683 4.0016 -0.41009921357672635 5.9998 
9.04603068712475 -0.4247669633662686 3.0867 -0.41334265326718334 4.0015 -0.41102893478452235 5.9998 
9.066044029352902 -0.42553111326149684 3.0864 -0.4138453619718929 4.0015 -0.41243184144948447 5.9998 
9.086057371581054 -0.4267285505935071 3.0862 -0.41529174772220423 4.0016 -0.4137696273700609 5.9998 
9.106070713809206 -0.42832764849221894 3.0861 -0.4167053021477914 4.0015 -0.4153353312288647 5.9998 
9.126084056037358 -0.4299099105958486 3.0859 -0.4185600875384678 4.0015 -0.4174739044692246 5.9998 
9.14609739826551 -0.43236527665813274 3.0857 -0.4210346797947666 4.0015 -0.4199741107240372 5.9998 
9.166110740493663 -0.43506833057424826 3.0858 -0.4236595261364326 4.0015 -0.42283392671351977 5.9998 
9.186124082721815 -0.4382354075363541 3.086 -0.4269404710280205 4.0014 -0.4261480506619002 5.9998 
9.206137424949967 -0.44131897694259425 3.0861 -0.4307902984363229 4.0015 -0.42948972030973964 5.9998 
9.226150767178119 -0.4447737478774896 3.0862 -0.43495987735792535 4.0015 -0.4333070399110541 5.9998 
9.246164109406271 -0.44846338419592613 3.0863 -0.4391185356497332 4.0014 -0.43754686236879226 5.9998 
9.266177451634423 -0.4522789434414236 3.0861 -0.44308478121154177 4.0014 -0.44218068823163675 5.9998 
9.286190793862575 -0.45647558287754136 3.0862 -0.447399569256462 4.0014 -0.44698774121414664 5.9998 
9.306204136090727 -0.46139897654482365 3.0858 -0.45221823526996824 4.0013 -0.452429269342702 5.9998 
9.32621747831888 -0.4666250872259634 3.0855 -0.4572230871498522 4.0013 -0.4579932523553463 5.9998 
9.346230820547031 -0.472296367661565 3.0858 -0.4621794875588862 4.0014 -0.46333528239655214 5.9998 
9.366244162775184 -0.4779239913382974 3.0857 -0.467653440345811 4.0014 -0.4691525706450511 5.9998 
9.386257505003336 -0.4836446916092829 3.0857 -0.4735759338724458 4.0014 -0.47476293469861974 5.9998 
9.406270847231488 -0.4893381392578898 3.0858 -0.4796479270627371 4.0014 -0.48076938138222974 5.9998 
9.42628418945964 -0.4952805970781479 3.0857 -0.485810235719329 4.0014 -0.4867327638838776 5.9999 
9.446297531687792 -0.501459833590901 3.0858 -0.49241181271807427 4.0014 -0.4925414633435115 5.9999 
9.466310873915944 -0.5078123002549839 3.0854 -0.4986979961523888 4.0014 -0.49876168026932227 5.9999 
9.486324216144096 -0.5146844379440587 3.0853 -0.5049351402688967 4.0014 -0.5053763792107858 5.9999 
9.506337558372248 -0.521483195453022 3.0858 -0.5114128164998185 4.0014 -0.5121191349958861 5.9999 
9.5263509006004 -0.5284501201264149 3.0861 -0.5184908265646383 4.0014 -0.5186745891574667 5.9999 
9.546364242828552 -0.5351190502623573 3.0862 -0.5257059916896181 4.0014 -0.5255176460393969 5.9999 
9.566377585056705 -0.5416411679878389 3.086 -0.5329313572057394 4.0014 -0.5319206935307099 5.9999 
9.586390927284857 -0.5484712359067689 3.0862 -0.5401669631024398 4.0015 -0.5388387475787073 5.9999 
9.606404269513009 -0.5550642991774044 3.0863 -0.5475062303578994 4.0014 -0.5456722641841377 5.9999 
9.62641761174116 -0.5615859839808547 3.0864 -0.5547396808007665 4.0014 -0.5525383672088163 5.9999 
9.646430953969313 -0.5684494223221479 3.0866 -0.5616929831712527 4.0014 -0.5593055877984332 5.9999 
9.666444296197465 -0.5750953710980573 3.0868 -0.568986664991237 4.0013 -0.566272904605992 5.9999 
9.686457638425617 -0.5818341383572435 3.0871 -0.5762419166144628 4.0013 -0.5732833168321535 5.9999 
9.70647098065377 -0.587828914943089 3.0869 -0.5829873259448352 4.0013 -0.5798784721054668 5.9999 
9.726484322881921 -0.5935641953325148 3.087 -0.5896740293883708 4.0013 -0.5862822980180775 5.9999 
9.746497665110073 -0.5993872453601039 3.087 -0.5958813758216388 4.0013 -0.5925812073498904 5.9999 
9.766511007338226 -0.6048020253056988 3.0868 -0.6017992738425983 4.0013 -0.5991483612054177 5.9999 
9.786524349566378 -0.610669319278525 3.0868 -0.6076592769400165 4.0013 -0.6057669510513743 5.9999 
9.80653769179453 -0.6163759222452795 3.0864 -0.6137948795261853 4.0013 -0.6120746226151366 5.9999 
9.826551034022682 -0.6219560350221998 3.0863 -0.619571844611836 4.0012 -0.6179372585522981 5.9999 
9.846564376250834 -0.6271536444958472 3.0863 -0.6253955602320062 4.0012 -0.6235736479824252 5.9999 
9.866577718478986 -0.6318480205453565 3.0863 -0.6308060994913837 4.0012 -0.6292631118391627 5.9999 
9.886591060707138 -0.636733684186578 3.0862 -0.6357834384741203 4.0012 -0.6345996588034621 5.9999 
9.90660440293529 -0.6411719189508591 3.086 -0.640603868499538 4.0012 -0.6393897795581486 5.9999 
9.926617745163442 -0.6456751080259507 3.0861 -0.6452049132763039 4.0012 -0.6439269017842687 5.9999 
9.946631087391594 -0.6500046910576791 3.0857 -0.6491029688425485 4.0012 -0.6484374992362284 5.9999 
9.966644429619747 -0.6535234830557826 3.0865 -0.6530105595622243 4.0012 -0.6527897009222695 5.9999 
9.986657771847899 -0.6569032154998211 3.0863 -0.6565667027644927 4.0012 -0.657094500814631 5.9999 
10.00667111407605 -0.6600302190619529 3.0864 -0.6601604597928153 4.0012 -0.6610173619743523 5.9999 
10.026684456304203 -0.6631990324880355 3.0859 -0.6631633048680976 4.0011 -0.6642178171198949 5.9999 
10.046697798532355 -0.6658682005413215 3.0861 -0.6656086896473061 4.0012 -0.6670399012006104 5.9999 
10.066711140760507 -0.6687119407484416 3.0855 -0.667950626157316 4.0012 -0.6696068179056691 5.9999 
10.086724482988659 -0.6711456509833562 3.085 -0.6699617999485373 4.0013 -0.671929440485727 5.9999 
10.106737825216811 -0.6730988447893236 3.0848 -0.6720671015967574 4.0012 -0.6740536878322402 5.9999 
10.126751167444963 -0.6748940604282864 3.0845 -0.6738243669959356 4.0012 -0.6757361910109082 5.9999 
10.146764509673115 -0.676514691320737 3.0844 -0.6752691463722746 4.0012 -0.6770503150311644 5.9999 
10.166777851901267 -0.6778922783002576 3.0844 -0.6763129228245685 4.0012 -0.6779408123006322 5.9999 
10.18679119412942 -0.6786291811032692 3.0842 -0.6769394606029507 4.0012 -0.6786917940401609 5.9999 
10.206804536357572 -0.67880917967789 3.0841 -0.6773627614135926 4.0012 -0.6791409754173496 5.9999 
10.226817878585724 -0.6787117937192233 3.0841 -0.6773861525793351 4.0012 -0.6791313865534324 5.9999 
10.246831220813876 -0.6785545406993934 3.0838 -0.6770995887308205 4.0012 -0.6791242154801134 5.9999 
10.266844563042028 -0.6781704121631247 3.0833 -0.6761000278062756 4.0012 -0.6790665997950897 5.9999 
10.28685790527018 -0.677366754662596 3.0833 -0.6753761102481417 4.0012 -0.6785613050378629 5.9999 
10.306871247498332 -0.6760058594527603 3.083 -0.6744831779005548 4.0013 -0.677494886891899 5.9999 
10.326884589726484 -0.6744126680256431 3.0826 -0.6731381841775332 4.0014 -0.6755441794673754 5.9999 
10.346897931954636 -0.6725540913835375 3.082 -0.6713309001342744 4.0014 -0.6735594854839193 5.9999 
10.366911274182788 -0.6704690820799303 3.0814 -0.6692370885804078 4.0016 -0.671471435072116 5.9999 
10.38692461641094 -0.6683121124828063 3.0811 -0.6673624491030961 4.0016 -0.669107996246045 5.9999 
10.406937958639093 -0.6661817156928451 3.0808 -0.6652271811802523 4.0016 -0.6664959356563309 5.9999 
10.426951300867245 -0.6636235842918526 3.0801 -0.6623916176996171 4.0016 -0.6635075472077216 5.9999 
10.446964643095397 -0.6609533150035936 3.0798 -0.6592128687162276 4.0016 -0.6602525309625132 5.9999 
10.466977985323549 -0.6581849046213363 3.0791 -0.6558892947807076 4.0016 -0.6569434858825295 5.9999 
10.486991327551701 -0.6551071149876361 3.0786 -0.6522123047871565 4.0016 -0.6535167715997213 5.9999 
10.507004669779853 -0.6518375424858641 3.0783 -0.6483839504826115 4.0016 -0.6494900427128892 5.9999 
10.527018012008005 -0.6484814008429047 3.0777 -0.6445828895789524 4.0017 -0.64557573419201 5.9999 
10.547031354236157 -0.6451897205360787 3.0775 -0.6407491023047747 4.0017 -0.6418105088625491 5.9999 
10.56704469646431 -0.641766169171666 3.0768 -0.6365570146836522 4.0017 -0.6377021941339924 5.9999 
10.587058038692462 -0.6378469031288179 3.0763 -0.6322150584353099 4.0018 -0.6335800229699209 5.9999 
10.607071380920614 -0.6334935041561076 3.0759 -0.6275650918732206 4.0018 -0.6289293806334093 5.9999 
10.627084723148766 -0.6294048152468084 3.075 -0.6229237871372381 4.002 -0.6238494444892371 5.9999 
10.647098065376918 -0.625342950540579 3.0746 -0.6181488523303217 4.0022 -0.6186645326463658 5.9999 
10.66711140760507 -0.6210415426264675 3.0741 -0.6132443660283813 4.0022 -0.6138168815956627 6.0 
10.687124749833222 -0.6165174091666755 3.0736 -0.6080566467938245 4.0022 -0.6086338287401253 6.0 
10.707138092061374 -0.6123781630482588 3.0729 -0.602698096047141 4.0023 -0.6033940507871852 6.0 
10.727151434289526 -0.6077738248523047 3.0725 -0.597485365066999 4.0024 -0.5981673759166524 6.0 
10.747164776517678 -0.6034284702617132 3.072 -0.5922180497905637 4.0025 -0.5930734225171987 6.0 
10.76717811874583 -0.599085634231175 3.0719 -0.5871681316850842 4.0025 -0.5879435032993215 6.0 
10.787191460973983 -0.5947463328963536 3.0713 -0.5820205273624052 4.0025 -0.5826700334082532 6.0 
10.807204803202135 -0.5907705143952239 3.0712 -0.5770406250179242 4.0025 -0.5777425158149339 6.0 
10.827218145430287 -0.5867004864640996 3.0712 -0.5719607315272476 4.0027 -0.572973179072781 6.0001 
10.847231487658439 -0.5829958626312147 3.0707 -0.5672882634284615 4.0026 -0.5683341491501442 6.0001 
10.867244829886591 -0.5785726801828749 3.0705 -0.5628099618638996 4.0025 -0.5635513955972586 6.0001 
10.887258172114743 -0.5747292729121561 3.07 -0.5581536661466772 4.0026 -0.5583358287001982 6.0001 
10.907271514342895 -0.5709104209407324 3.0698 -0.5535481699006896 4.0026 -0.5538348773049402 6.0001 
10.927284856571047 -0.5670806637706391 3.0695 -0.5489589952122266 4.0028 -0.5495887147578805 6.0001 
10.9472981987992 -0.5633803956361481 3.069 -0.5445708894802388 4.0028 -0.5451770375629487 6.0001 
10.967311541027351 -0.560200879786702 3.0683 -0.5404827490429102 4.0028 -0.5412959568670215 6.0001 
10.987324883255503 -0.5567008286224605 3.0682 -0.5365013720566103 4.0028 -0.5377616228802653 6.0001 
11.007338225483656 -0.5538219978507428 3.0678 -0.5330083259257106 4.0028 -0.5344839958219522 6.0001 
11.027351567711808 -0.5508694360515262 3.067 -0.5294642830667492 4.0029 -0.5313675100480845 6.0001 
11.04736490993996 -0.5479192293983292 3.0671 -0.5262491819295055 4.0029 -0.5282996629094793 6.0001 
11.067378252168112 -0.5453633672175522 3.0669 -0.5231778558453264 4.0029 -0.525173877845378 6.0001 
11.087391594396264 -0.5430281843209448 3.0665 -0.5203606029553548 4.0029 -0.5228896296593275 6.0001 
11.107404936624416 -0.5410145364265049 3.0661 -0.5177512979060023 4.0029 -0.5205699403842863 6.0001 
11.127418278852568 -0.539044677280965 3.0661 -0.5159638841073871 4.0029 -0.518668401138138 6.0001 
11.14743162108072 -0.5373108106127249 3.066 -0.5144349746146535 4.0029 -0.5168192309354749 6.0001 
11.167444963308872 -0.5360622941714211 3.0657 -0.5129712025168861 4.0029 -0.5151449617124548 6.0001 
11.187458305537024 -0.5350952942296823 3.0655 -0.5115620385521549 4.0027 -0.5133882192356004 6.0001 
11.207471647765177 -0.534515483433012 3.0652 -0.5105546959253447 4.0026 -0.5118705832782527 6.0001 
11.227484989993329 -0.5340955139448809 3.0651 -0.5096363361463156 4.0026 -0.5111106022919196 6.0001 
11.24749833222148 -0.5339807873071728 3.065 -0.5094451129776356 4.0026 -0.5104957807725709 6.0 
11.267511674449633 -0.5336769403224385 3.0647 -0.5092118593869546 4.0026 -0.5105077733252068 6.0 
11.287525016677785 -0.5334134254831101 3.0647 -0.5090456096245194 4.0026 -0.5105773674455563 6.0001 
11.307538358905937 -0.5336135588886862 3.0643 -0.509067782103432 4.0026 -0.5107922620346437 6.0001 
11.32755170113409 -0.5344111567986611 3.0639 -0.5094400228744373 4.0025 -0.5112595647731835 6.0001 
11.347565043362241 -0.5350074545142516 3.0638 -0.5101514367528047 4.0025 -0.5119197510259074 6.0001 
11.367578385590393 -0.5357767087862658 3.0632 -0.5115574775593823 4.0025 -0.5129712811959893 6.0001 
11.387591727818545 -0.5369338913004552 3.0631 -0.5130799203284416 4.0025 -0.5145241221637062 6.0001 
11.407605070046698 -0.5387857137316492 3.0631 -0.5147573295808402 4.0025 -0.516043870616432 6.0001 
11.42761841227485 -0.5409750104705602 3.063 -0.5163591758316376 4.0023 -0.5177187738755741 6.0001 
11.447631754503002 -0.543333678603675 3.0627 -0.5186426715837497 4.0022 -0.5199275926322754 6.0001 
11.467645096731154 -0.5458764475105069 3.0628 -0.5210310914521302 4.0023 -0.5225567856747994 6.0001 
11.487658438959306 -0.5484142521251438 3.0626 -0.5231018386609452 4.0023 -0.5257741147529598 6.0001 
11.507671781187458 -0.5511912522603807 3.0627 -0.5257762235283875 4.0023 -0.5294282080919182 6.0001 
11.52768512341561 -0.5540299358943016 3.0626 -0.5291754198807317 4.0023 -0.5329989496208523 6.0001 
11.547698465643762 -0.5567816067885057 3.0622 -0.5327859364343118 4.0023 -0.5365021272892714 6.0001 
11.567711807871914 -0.5598603153262378 3.0622 -0.536173884751743 4.0022 -0.5400198771255449 6.0001 
11.587725150100066 -0.5630172190635422 3.062 -0.539870852377331 4.0021 -0.54376089325113 6.0002 
11.607738492328219 -0.5665406066863761 3.0618 -0.5438699882811715 4.0021 -0.5480327650611092 6.0002 
11.62775183455637 -0.570112656252666 3.0616 -0.5482471618572646 4.0021 -0.5521341808927854 6.0002 
11.647765176784523 -0.5737797107230854 3.0613 -0.5530065326366128 4.0021 -0.5563503263325318 6.0002 
11.667778519012675 -0.5777609973509381 3.0612 -0.5577509953848085 4.0022 -0.5606219312897059 6.0002 
11.687791861240827 -0.581524299420591 3.0612 -0.5623528692909777 4.0022 -0.5650895943988367 6.0001 
11.707805203468979 -0.5854875920410805 3.061 -0.5666836296656792 4.0023 -0.5698174591444747 6.0001 
11.727818545697131 -0.5899285190207265 3.061 -0.5715525111371051 4.0023 -0.5742799131415318 6.0001 
11.747831887925283 -0.594331313732177 3.061 -0.5762424158596176 4.0021 -0.5790331934739266 6.0001 
11.767845230153435 -0.5987821447620794 3.0607 -0.5807104010734789 4.0021 -0.58350155621771 6.0001 
11.787858572381587 -0.6031402761360933 3.0608 -0.585510932053357 4.002 -0.5885875930944862 6.0001 
11.80787191460974 -0.6073390058640741 3.0608 -0.5900727332074355 4.002 -0.5934945544247441 6.0001 
11.827885256837892 -0.6117779691223636 3.0607 -0.5953176901712477 4.002 -0.5978290955601012 6.0001 
11.847898599066044 -0.616064055178517 3.0605 -0.6000924404781972 4.002 -0.6022213511478726 6.0 
11.867911941294196 -0.6202741262239888 3.0605 -0.6047254811481841 4.002 -0.6074247922235483 6.0 
11.887925283522348 -0.6247311081802221 3.0607 -0.6094185805664615 4.002 -0.6129411822024137 6.0001 
11.9079386257505 -0.6291603614941002 3.0609 -0.6145965997848561 4.002 -0.6183934959663008 6.0001 
11.927951967978652 -0.6336941426095011 3.0609 -0.6196772928166189 4.002 -0.6236752518913246 6.0001 
11.947965310206804 -0.6380879176482761 3.0607 -0.6245498972781786 4.002 -0.6286497938852331 6.0001 
11.967978652434956 -0.6422994275501106 3.0607 -0.629864926018794 4.002 -0.6336707515453335 6.0001 
11.987991994663108 -0.6466080267691834 3.0603 -0.6349933645196495 4.002 -0.6386636616575071 6.0001 
12.00800533689126 -0.6510688629053506 3.0604 -0.6398437393777309 4.002 -0.6433015392695065 6.0001 
12.028018679119413 -0.6552403937874428 3.06 -0.6445884937964466 4.002 -0.6481266111555896 6.0001 
12.048032021347565 -0.6590527611864699 3.0595 -0.6490597693878246 4.002 -0.6526788926128693 6.0001 
12.068045363575717 -0.6625447979118125 3.0595 -0.6532770034437668 4.0021 -0.656902038481898 6.0001 
12.088058705803869 -0.666070113727032 3.0593 -0.6574361638119744 4.0019 -0.6609842945706109 6.0001 
12.108072048032021 -0.6696340590138555 3.0591 -0.6613096979822474 4.0019 -0.6651024925879563 6.0 
12.128085390260173 -0.6728542183463802 3.0584 -0.6651605287575328 4.0019 -0.6691425893296055 6.0 
12.148098732488325 -0.6759060881410461 3.058 -0.6686583719985043 4.0019 -0.6730638970351487 6.0 
12.168112074716477 -0.6788062606330766 3.0579 -0.6721214173681694 4.0019 -0.6767260102229499 6.0 
12.18812541694463 -0.6815874177802734 3.0578 -0.6755220244739064 4.0019 -0.6800288011409032 6.0001 
12.208138759172781 -0.683958789272387 3.0576 -0.6786332298622576 4.0019 -0.683414113601472 6.0001 
12.228152101400934 -0.6863121541372473 3.0575 -0.6816276331559357 4.0018 -0.6860859816410523 6.0001 
12.248165443629086 -0.6885930154284468 3.0575 -0.6849283502385489 4.0018 -0.6889847704654821 6.0001 
12.268178785857238 -0.6907945987259207 3.0574 -0.6877711859431063 4.0018 -0.6913508951152784 6.0001 
12.28819212808539 -0.6929284067311517 3.0574 -0.6903263667582791 4.0018 -0.6930921544964409 6.0001 
12.308205470313542 -0.6947588485184207 3.0572 -0.6924601060397175 4.0018 -0.6948311695537077 6.0001 
12.328218812541694 -0.6962851710863531 3.057 -0.6945409599057503 4.0017 -0.6965661104592411 6.0001 
12.348232154769846 -0.6974313729008363 3.0568 -0.6966309369726649 4.0016 -0.6979945568200867 6.0001 
12.368245496997998 -0.6982860013324447 3.0566 -0.6980077543885147 4.0015 -0.6988538063014913 6.0001 
12.38825883922615 -0.6991459323946416 3.0561 -0.6994725881165984 4.0015 -0.6995303750955025 6.0001 
12.408272181454302 -0.6995776396933061 3.0561 -0.7002928341392848 4.0015 -0.7000259257130141 6.0001 
12.428285523682455 -0.699831393538932 3.0558 -0.7009294523629229 4.0015 -0.7002886673743817 6.0001 
12.448298865910607 -0.6997915444612596 3.0558 -0.7014765058473459 4.0015 -0.7005097357942884 6.0001 
12.468312208138759 -0.6997091630325065 3.0556 -0.7017041019976171 4.0015 -0.7002660377974538 6.0001 
12.48832555036691 -0.6997022389587036 3.055 -0.7015875378194641 4.0015 -0.6997348729959602 6.0 
12.508338892595063 -0.6994774186453154 3.0548 -0.7014082888322574 4.0015 -0.6990312504338424 6.0 
12.528352234823215 -0.6991782701211523 3.0547 -0.700772203255673 4.0015 -0.69824808262591 6.0 
12.548365577051367 -0.6987841416331602 3.0544 -0.7001983689251974 4.0015 -0.6970316728438198 6.0 
12.56837891927952 -0.6980635329214394 3.0539 -0.6991983527191996 4.0015 -0.6958687627474981 6.0 
12.588392261507671 -0.6967467419473817 3.0537 -0.6978642762104493 4.0015 -0.6943457548672998 5.9999 
12.608405603735823 -0.6957550644759669 3.0536 -0.6962573867584295 4.0016 -0.6929099895672826 5.9999 
12.628418945963976 -0.6943271324145733 3.0534 -0.6945457684424865 4.0016 -0.6914144463792945 5.9999 
12.648432288192128 -0.692657443760397 3.0529 -0.6927348435338624 4.0016 -0.6897629679501237 5.9999 
12.66844563042028 -0.6906670193996904 3.0527 -0.6904545174446152 4.0017 -0.6878429332595237 5.9999 
12.688458972648432 -0.6886604732418884 3.0522 -0.6878769758123235 4.0017 -0.6856251092434607 5.9999 
12.708472314876584 -0.6868968436635207 3.052 -0.6853995482458758 4.0018 -0.6829742204767177 5.9999 
12.728485657104736 -0.6846656237239961 3.0515 -0.6827595959307218 4.0018 -0.6802395392027205 5.9999 
12.748498999332888 -0.6822077066314823 3.0514 -0.6797470670905144 4.0019 -0.6778389726751318 5.9999 
12.76851234156104 -0.6795251072436176 3.051 -0.6766612499748997 4.0019 -0.6745908968334503 5.9999 
12.788525683789192 -0.6769095721463474 3.0505 -0.6736698021847436 4.0019 -0.6715216884466086 5.9999 
12.808539026017344 -0.6744658502509139 3.0501 -0.6703336589291734 4.002 -0.6684371244127923 5.9999 
12.828552368245496 -0.67198058321202 3.0499 -0.6672000885020185 4.002 -0.6651876388554496 5.9999 
